"","Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"751","White hake","Gulf of Maine / Georges Bank","bbmsy","Population","2019",0.499000012874603,"26",41,7,0.634146341463415,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"752","White hake","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2019",0.768999993801117,"25",36,7,0.694444444444444,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"753","White hake","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1992",8444,"15",40,7,0.375,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"754","White hake","Gulf of Maine / Georges Bank","recruitment","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.406001421742006,"10",23,7,0.434782608695652,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"755","White hake","Gulf of Maine / Georges Bank","asmt_abundance","Population",NA,NA,NA,NA,7,0.5,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"756","White hake","Gulf of Maine / Georges Bank","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.0127119823115303,"1",36,7,0.0277777777777778,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"757","White hake","Gulf of Maine / Georges Bank","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.494389335555137,"21",51,7,0.411764705882353,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"758","White hake","Gulf of Maine / Georges Bank","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.575135169353559,"25",51,7,0.490196078431373,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"759","White hake","Gulf of Maine / Georges Bank","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.446537888102929,"27",51,7,0.529411764705882,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"760","White hake","Gulf of Maine / Georges Bank","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.485211195885035,"22",51,7,0.431372549019608,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"761","White hake","Gulf of Maine / Georges Bank","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0671628985726203,"22",51,7,0.431372549019608,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"762","White hake","Gulf of Maine / Georges Bank","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0453044122033252,"19",51,7,0.372549019607843,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"763","White hake","Gulf of Maine / Georges Bank","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0741609458428681,"26",51,7,0.509803921568627,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"764","White hake","Gulf of Maine / Georges Bank","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0402808036794965,"10",51,7,0.196078431372549,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"765","White hake","Gulf of Maine / Georges Bank","NRCC_ranking","Management","NRCC_risk_assessment",1.76,"6",43,7,0.136363636363636,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"766","White hake","Gulf of Maine / Georges Bank","diet","Biological","all time",13,"3",45,7,0.272727272727273,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"767","White hake","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","mean of 2014 - 2019",21427.6,"14",38,7,0.4375,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"768","White hake","Gulf of Maine / Georges Bank","com_catch_max","Socioeconomic","1992",18614893,"18",54,7,0.5,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"769","White hake","Gulf of Maine / Georges Bank","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",3959401.8,"20",53,7,0.571428571428571,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"770","White hake","Gulf of Maine / Georges Bank","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.456195548394263,"9",52,7,0.25,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"771","White hake","Gulf of Maine / Georges Bank","revenue_max","Socioeconomic","1992",14502499.019077,"20",54,7,0.555555555555556,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"772","White hake","Gulf of Maine / Georges Bank","revenue_5yr","Socioeconomic","mean of 2014 - 2019",4814494.78474472,"21",53,7,0.6,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"773","White hake","Gulf of Maine / Georges Bank","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.0694017504166801,"1",52,7,0.0277777777777778,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"774","White hake","Gulf of Maine / Georges Bank","climate_vulnerability","Population","Hare et al. 2016",2,"2 (dense rank)",52,7,0.5,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"775","White hake","Gulf of Maine / Georges Bank","habitat_vulnerability","Habitat",NA,NA,NA,NA,7,0.5,10.3900530058419,5,55,"White hake - Gulf of Maine / Georges Bank","White hake, 10.39"
"776","Windowpane","Gulf of Maine / Georges Bank","bbmsy","Population","2019",0.0710000023245811,"36.5",41,7,0.890243902439024,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"777","Windowpane","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2019",0.985000014305115,"31",36,7,0.861111111111111,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"778","Windowpane","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1991",3658.99991989136,"6",40,7,0.15,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"779","Windowpane","Gulf of Maine / Georges Bank","recruitment","Population",NA,NA,NA,NA,7,0.5,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"780","Windowpane","Gulf of Maine / Georges Bank","asmt_abundance","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.524069817491201,"4",7,7,0.571428571428571,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"781","Windowpane","Gulf of Maine / Georges Bank","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.177800595936188,"7",36,7,0.194444444444444,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"782","Windowpane","Gulf of Maine / Georges Bank","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.637741669091378,"33",51,7,0.647058823529412,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"783","Windowpane","Gulf of Maine / Georges Bank","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.832144397574926,"40",51,7,0.784313725490196,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"784","Windowpane","Gulf of Maine / Georges Bank","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.524804791562797,"32",51,7,0.627450980392157,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"785","Windowpane","Gulf of Maine / Georges Bank","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.736559444990858,"38",51,7,0.745098039215686,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"786","Windowpane","Gulf of Maine / Georges Bank","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0931459776970472,"29",51,7,0.568627450980392,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"787","Windowpane","Gulf of Maine / Georges Bank","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.131519815003003,"39",51,7,0.764705882352941,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"788","Windowpane","Gulf of Maine / Georges Bank","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0683741648106903,"25",51,7,0.490196078431373,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"789","Windowpane","Gulf of Maine / Georges Bank","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0618181818181818,"17",51,7,0.333333333333333,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"790","Windowpane","Gulf of Maine / Georges Bank","NRCC_ranking","Management","NRCC_risk_assessment",2.208333333,"26",43,7,0.590909090909091,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"791","Windowpane","Gulf of Maine / Georges Bank","diet","Biological","all time",12,"4",45,7,0.363636363636364,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"792","Windowpane","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","mean of 2014 - 2019",60294,"16",38,7,0.5,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"793","Windowpane","Gulf of Maine / Georges Bank","com_catch_max","Socioeconomic","1985",9273700,"12",54,7,0.333333333333333,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"794","Windowpane","Gulf of Maine / Georges Bank","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",34929.6,"7",53,7,0.2,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"795","Windowpane","Gulf of Maine / Georges Bank","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.981329218005427,"25",52,7,0.694444444444444,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"796","Windowpane","Gulf of Maine / Georges Bank","revenue_max","Socioeconomic","1985",11628264.8600047,"17",54,7,0.472222222222222,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"797","Windowpane","Gulf of Maine / Georges Bank","revenue_5yr","Socioeconomic","mean of 2014 - 2019",21048.4283767421,"7",53,7,0.2,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"798","Windowpane","Gulf of Maine / Georges Bank","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.987782007969291,"27",52,7,0.75,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"799","Windowpane","Gulf of Maine / Georges Bank","climate_vulnerability","Population","Hare et al. 2016",1,"1 (dense rank)",52,7,0.25,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"800","Windowpane","Gulf of Maine / Georges Bank","habitat_vulnerability","Habitat",NA,NA,NA,NA,7,0.5,12.9825577976941,25,55,"Windowpane - Gulf of Maine / Georges Bank","Windowpane, 12.98"
"801","Windowpane","Southern New England / Mid","bbmsy","Population","2019",1.7059999704361,"7",41,5,0.170731707317073,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"802","Windowpane","Southern New England / Mid","ffmsy","Socioeconomic","2019",0.916999995708466,"30",36,5,0.833333333333333,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"803","Windowpane","Southern New England / Mid","asmt_catch","Socioeconomic","1990",5577.0001411438,"10",40,5,0.25,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"804","Windowpane","Southern New England / Mid","recruitment","Population","magnitude of % change, mean of 2009 - 2019 vs historic",1.3531518999347,"21",23,5,0.91304347826087,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"805","Windowpane","Southern New England / Mid","asmt_abundance","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.0703414085263095,"1",7,5,0.142857142857143,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"806","Windowpane","Southern New England / Mid","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.0188470012131869,"2",36,5,0.0555555555555556,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"807","Windowpane","Southern New England / Mid","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.60086375000194,"30",51,5,0.588235294117647,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"808","Windowpane","Southern New England / Mid","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.800365722984779,"39",51,5,0.764705882352941,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"809","Windowpane","Southern New England / Mid","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.57822546409315,"34",51,5,0.666666666666667,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"810","Windowpane","Southern New England / Mid","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.728846988558432,"37",51,5,0.725490196078431,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"811","Windowpane","Southern New England / Mid","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0407391032047758,"15",51,5,0.294117647058824,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"812","Windowpane","Southern New England / Mid","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0813211595694819,"25",51,5,0.490196078431373,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"813","Windowpane","Southern New England / Mid","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.0487983489780973,"12",51,5,0.235294117647059,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"814","Windowpane","Southern New England / Mid","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0934993924665856,"29",51,5,0.568627450980392,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"815","Windowpane","Southern New England / Mid","NRCC_ranking","Management","NRCC_risk_assessment",1.658333333,"3",43,5,0.0681818181818182,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"816","Windowpane","Southern New England / Mid","diet","Biological","all time",12,"4",45,5,0.363636363636364,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"817","Windowpane","Southern New England / Mid","rec_catch","Socioeconomic","mean of 2014 - 2019",60294,"16",38,5,0.5,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"818","Windowpane","Southern New England / Mid","com_catch_max","Socioeconomic","1985",9273700,"12",54,5,0.333333333333333,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"819","Windowpane","Southern New England / Mid","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",34929.6,"7",53,5,0.2,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"820","Windowpane","Southern New England / Mid","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.981329218005427,"25",52,5,0.694444444444444,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"821","Windowpane","Southern New England / Mid","revenue_max","Socioeconomic","1985",11628264.8600047,"17",54,5,0.472222222222222,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"822","Windowpane","Southern New England / Mid","revenue_5yr","Socioeconomic","mean of 2014 - 2019",21048.4283767421,"7",53,5,0.2,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"823","Windowpane","Southern New England / Mid","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.987782007969291,"27",52,5,0.75,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"824","Windowpane","Southern New England / Mid","climate_vulnerability","Population","Hare et al. 2016",1,"1 (dense rank)",52,5,0.25,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
"825","Windowpane","Southern New England / Mid","habitat_vulnerability","Habitat",NA,NA,NA,NA,5,0.5,11.0306727324755,8,55,"Windowpane - Southern New England / Mid","Windowpane, 11.03"
